company,source,ticker,created_datetime,sentiment_label,bert_text,lda_text
starbucks,stocktwits,SBUX,2026-01-29T15:04:05Z,Bullish,"$SBUX added another long dated call at around $94.30.. with 351 days to expiration.. Built up a nice Delta for 3 contracts of 166.51 currently.. Looking for a 10 - 15 point swing up in the price, as Wallstreet starts loading the good news/ repositioning.. Did you guys see the pump up in EPS estimates for year 2028? like 2.5 times higher than now!! LOAD LONG!!! OPPORTUNITY IS TODAY AND TOMORROW",added another long dated call around days expiration built nice delta contracts currently looking point swing price wallstreet starts loading good news repositioning guys see pump eps estimates year times higher than now load long opportunity today tomorrow
starbucks,stocktwits,SBUX,2026-01-29T15:00:57Z,,Free Trading Plan Day2 Setups @TENETTRADEGROUP $TXN $GLW $STX $FIVE $SBUX,free trading plan day setups tenettradegroup
starbucks,stocktwits,SBUX,2026-01-29T14:51:31Z,Bullish,"$LKNCY I&#39;ve been following the $SBUX &#39;Investor Day&#39; and is it just me, or is it not being received very well by investors? (That is to say, the stock price is red)? I&#39;ll bet Luckin Coffee is a better investment.",following investor day being received well investors say price red bet luckin coffee better investment
starbucks,stocktwits,SBUX,2026-01-29T14:51:02Z,Bearish,$SBUX oh my god my short did not fill yesterday Darn it - Who is buying 7-10 dollars sugary coffees drinks?,god short fill yesterday darn buying dollars sugary coffees drinks
starbucks,stocktwits,SBUX,2026-01-29T14:49:16Z,Bullish,"$SBUX grabbed 2 long dated calls in here and will monitor price action 95 strike for 11.55 a piece.. Bought these contracts when the stock was around $93.80 roughly and $94 . Saved a trade yesterday in the pump and sold it, in the massive morning spike.. Waited patiently to enter, today..",grabbed long dated calls here monitor price action strike piece bought these contracts around roughly saved trade yesterday pump sold massive morning spike waited patiently enter today
starbucks,stocktwits,SBUX,2026-01-29T14:46:23Z,,$SBUX I think it&#39;s five years before you see the real &quot;benefit&quot; of the turnaround plan in financial results. And what the heck is this doing at a P/E of 58? 40 would be very generous in this industry. And I&#39;d only assign it that because it&#39;s Starbucks. Any other coffee or food and drink chain should cap out at a P/E of 30. Maybe 35 if it&#39;s really hot like Chipotle or Cava,five years before see real quot benefit quot turnaround plan financial results heck doing generous industry only assign because any other coffee food drink chain cap out maybe hot cava
starbucks,stocktwits,SBUX,2026-01-29T14:37:06Z,Bearish,"$SBUX 2028 is too far out a time horizon for most investors… yet another pump and dump, for investor day",too far out time horizon investors yet another pump dump investor day
starbucks,stocktwits,SBUX,2026-01-29T14:00:44Z,,"$SBUX Love the direction of leadership and the changes in flight. Swing position started on yesterday’s fade. $100 coming soon, looking for $110-$115.",love direction leadership changes flight swing position started yesterday fade coming soon looking
starbucks,stocktwits,SBUX,2026-01-29T13:54:56Z,,Thursday’s biggest analyst calls: Deutsche Bank reiterates Disney as buy Barclays upgrades ASML to overweight from equal weight Morgan Stanley reiterates Nvidia as overweight Wells Fargo reiterates Starbucks at overweight BMO downgrades First Solar to market perform from outperform $DIS $ASML $NVDA $SBUX $FSLR,thursday biggest analyst calls deutsche bank reiterates disney buy barclays upgrades asml overweight equal weight morgan stanley reiterates nvidia overweight wells fargo reiterates overweight bmo downgrades first solar perform outperform
starbucks,stocktwits,SBUX,2026-01-29T13:53:04Z,Bearish,"$SBUX dead cat bounce. short more. going 50, soon. No one can fix this rip off $5++ coffee menu",dead cat bounce short going soon fix rip off coffee menu
starbucks,stocktwits,SBUX,2026-01-29T13:52:36Z,,$SBUX 2028 EPS target set at $3.66 vs. $3.38 consensus estimates.,eps target set consensus estimates
starbucks,stocktwits,SBUX,2026-01-29T13:46:09Z,,"☕ $SBUX Q1 FY26: Mixed Numbers, Early Momentum Brewing Starbucks missed on EPS but the turnaround narrative is getting stronger 📈 • EPS came in at $0.56 vs. $0.58 est., down 19% Y/Y • Revenues beat at $9.91B, up 5.5% Y/Y • Global comps +4%, driven by +3% transactions and +1% ticket • Management says the “Back to Starbucks” strategy is gaining traction earlier than expected ☕✨ With traffic returning and sales momentum building, does SBUX look positioned for a stronger earnings rebound in FY26—or are margin pressures still the bigger story? 👀💬 👉See what Wall Street analysts recommend 👉 for SBUX.",mixed numbers early momentum brewing missed eps turnaround narrative getting stronger eps came est down revenues beat global comps driven transactions ticket management says back strategy gaining traction earlier than expected traffic returning sales momentum building look positioned stronger earnings rebound margin pressures bigger story see wall street analysts recommend
starbucks,stocktwits,SBUX,2026-01-29T13:42:51Z,Bearish,$SBUX glad I closed my puts at close. I knew they were dropping it to add,glad closed puts close knew dropping add
starbucks,stocktwits,SBUX,2026-01-29T13:17:08Z,,$SBUX (CNBC) - Starbucks is expected to release a long-term forecast and share more details about how it plans to hit those financial targets at an investor presentation held in New York City on Thursday.,cnbc expected release long term forecast details about how plans hit those financial targets investor presentation held new york city thursday
starbucks,stocktwits,SBUX,2026-01-29T12:37:53Z,,$SBUX Wells Fargo analyst Zachary Fadem raised the firm&#39;s price target on Starbucks to $110 from $105 and maintained an ‘Overweight’ rating.,wells fargo analyst zachary fadem raised firm price target maintained overweight rating
starbucks,stocktwits,SBUX,2026-01-29T12:22:22Z,Bullish,$LKNCY $SBUX lets pass starbs.,lets pass starbs
starbucks,stocktwits,SBUX,2026-01-29T04:26:59Z,,Starbucks Stock Awaits Investor Day Verdict After First US Sales Win In 2 Years Fails To Wake Up The Bulls $SBUX $BROS $XLY $XLP,awaits investor day verdict after first sales win years fails wake bulls
starbucks,stocktwits,SBUX,2026-01-29T02:00:51Z,,@MNYMKR2018 how so.. it opened up down 5% right on the print--look at $sbuX chart today..,mnymkr how opened down right print look chart today
starbucks,stocktwits,SBUX,2026-01-29T01:48:45Z,Bearish,$CVNA I love that a US used car company with 23 vending machines has almost the same market cap as $SBUX 🙄,love used car vending machines almost same cap
starbucks,stocktwits,SBUX,2026-01-29T00:52:15Z,,"$SBUX overpriced, overpriced overpriced way too much ice in every cold drink they give you. I say super light ice I get half a cup of ice screw that if I’m paying eight dollars for an iced coffee. They could take this down to 30 bucks then I’ll buy it unless they change something with their drinks. portions, quality whatever",overpriced overpriced overpriced way too ice every cold drink give say super light ice half cup ice screw paying eight dollars iced coffee take down bucks buy unless change something drinks portions quality whatever
starbucks,stocktwits,SBUX,2026-01-28T23:20:50Z,Bearish,"$SBUX $SBUX After the ER came out, Cramer was excited this morning and tried to pump up the narrative, the CEO and SP. There was only one problem… SBUX missed their EPS numbers. The SP faded once peeps realized that the ER was not spectacular but just ok.",after came out cramer excited morning tried pump narrative ceo only problem missed eps numbers faded once peeps realized spectacular
starbucks,stocktwits,SBUX,2026-01-28T22:50:38Z,,"$SBUX Some typos, but you get the idea. This wasnt an earnings you wanted to buy into. Lowered bar after 2 years that finally gets cleared is a joke. Easy fade from open today",some typos idea wasnt earnings wanted buy lowered bar after years finally gets cleared joke easy fade open today
starbucks,stocktwits,SBUX,2026-01-28T22:27:04Z,,$SBUX all the bs media coverage trying to hype up this overvalued stock lol,all media coverage trying hype overvalued lol
starbucks,stocktwits,SBUX,2026-01-28T22:23:55Z,,@TheDeepState no different than $sbuX,thedeepstate different than
starbucks,stocktwits,SBUX,2026-01-28T22:22:17Z,,"$SBUX &quot;The stock market is never obvious. It is designed to fool most of the people, most of the time&quot; -Jesse Livermore-",quot never obvious designed fool time quot jesse livermore
starbucks,stocktwits,SBUX,2026-01-28T22:12:53Z,,"$SBUX Starbucks (SBUX) — Recent Earnings (Source: MarketBeat / consensus vs. actual EPS data) Quarter Estimate EPS Actual EPS Beat / Miss Starbucks Quarter Estimate EPS Actual EPS Beat / Miss Q1 2026 $0.59 $0.56 Miss (-) Q4 2025 $0.55 $0.52 Miss (-) Q3 2025 $0.64 $0.50 Miss (-) Q2 2025 $0.51 $0.41 Miss (-) Q1 2025 $0.68 $0.69 Beat (+) Q4 2024 $0.80 $0.80 In Line (approx.) Q3 2024 $0.93 $0.93 In Line Q2 2024 $0.79 $0.68 Miss (-) Jan 28, 2026 4:52 PM",recent earnings source marketbeat consensus actual eps data quarter estimate eps actual eps beat miss quarter estimate eps actual eps beat miss miss miss miss miss beat line approx line miss jan
starbucks,stocktwits,SBUX,2026-01-28T22:00:00Z,,$SBUX weekly: almost had it but those sellers were waiting in the imbalance (extended to the volume imbalances and not just the wicks.),weekly almost those sellers waiting imbalance extended volume imbalances wicks
starbucks,stocktwits,SBUX,2026-01-28T21:01:00Z,,"$LKNCY $SBUX Even I, the worst trader in the world... get it half right from time to time. Looking forward to our earnings so we can show SBUX how to grow",worst trader world half right time time looking forward earnings show how grow
starbucks,stocktwits,SBUX,2026-01-28T20:35:26Z,Bearish,$SBUX just waiting for the flush under 95 now. Crappy crappy earnings did not deserve that pump,waiting flush under now crappy crappy earnings deserve pump
starbucks,stocktwits,SBUX,2026-01-28T20:29:58Z,Bullish,$SBUX i bought at 97.25 and not a single green candle since it hit 105… why?!?! does this go up after hours?,bought single green candle since hit why after hours
starbucks,stocktwits,SBUX,2026-01-28T20:17:11Z,Bearish,"$SBUX told ya. $95HIT. Gaps generally always fill at some point, This was a nice daytrade. Puts made over 100% off those highs over $100. I hate this stock with a passion.",told hit gaps generally always fill some point nice daytrade puts made over off those highs over hate passion
starbucks,stocktwits,SBUX,2026-01-28T20:12:01Z,,@cubie @Jeremymartin007 @Zorrelak @simon58 @jenbunn @EBE_day @ribbey @TraderRapp @tonyctl @YipMen got 20 104c $SBUX @ .18.,cubie jeremymartin zorrelak simon jenbunn ebe day ribbey traderrapp tonyctl yipmen
starbucks,stocktwits,SBUX,2026-01-28T20:03:24Z,,@jenbunn @Jeremymartin007 @Zorrelak @simon58 @judgeyoung2 @EBE_day @ribbey @TraderRapp @tonyctl @YipMen Didnt do $sbux,jenbunn jeremymartin zorrelak simon judgeyoung ebe day ribbey traderrapp tonyctl yipmen didnt
starbucks,stocktwits,SBUX,2026-01-28T19:55:20Z,,$SBUX does it pop in the next few days 🤔,pop next few days
starbucks,stocktwits,SBUX,2026-01-28T19:50:04Z,,"#SHOWTIME Starbucks Corporation Investor Day (January 29) Scheduled to appear: $SBUX Kenvue, Inc. Extraordinary Shareholders Meeting (January 29) Scheduled to appear: $KVUE",showtime corporation investor day january scheduled appear kenvue inc extraordinary shareholders meeting january scheduled appear
starbucks,stocktwits,SBUX,2026-01-28T19:37:51Z,Bullish,$SBUX this going red from open is wild. screaming buy here before investor day tomorrow,going red open wild screaming buy here before investor day tomorrow
starbucks,stocktwits,SBUX,2026-01-28T19:28:18Z,,"@jenbunn @Jeremymartin007 @Zorrelak @simon58 @judgeyoung2 @EBE_day @ribbey @TraderRapp @tonyctl @YipMen yea judge +/-$4 on $SBUX not cheap , 92p / 100c",jenbunn jeremymartin zorrelak simon judgeyoung ebe day ribbey traderrapp tonyctl yipmen yea judge cheap
starbucks,stocktwits,SBUX,2026-01-28T19:24:41Z,Bullish,$SBUX gave all the gains back ouch,gave all gains back ouch
starbucks,stocktwits,SBUX,2026-01-28T19:19:07Z,,"$BNAI interest rate unchanged, that&#39;s bullish signal for everything $MRNO $SBUX",interest rate unchanged bullish signal everything
starbucks,stocktwits,SBUX,2026-01-28T19:07:50Z,,"$OTLY $SBUX , just bring Oatly back.",bring oatly back
starbucks,stocktwits,SBUX,2026-01-28T19:02:52Z,,"@judgeyoung2 @Jeremymartin007 @Zorrelak @simon58 @jenbunn @EBE_day @ribbey @TraderRapp @tonyctl @YipMen not sure $SBUX guess find out tomorrow and boy $GLD moves, but $CVNA took the cake today 😅",judgeyoung jeremymartin zorrelak simon jenbunn ebe day ribbey traderrapp tonyctl yipmen sure guess find out tomorrow boy moves took cake today
starbucks,stocktwits,SBUX,2026-01-28T18:59:01Z,,"$LKNCY $SBUX Getting closer to being right. One is stagnant, or even a declining company One is the new Sherriff in town Even if price isn&#39;t reflecting that now, all things revert to their mean. Patience is key. The new CEO can only hide what is happening for so long. Looking like my early morning call will be correct",getting closer being right stagnant declining new sherriff town price isn reflecting now all revert mean patience key new ceo only hide happening long looking early morning call correct
starbucks,stocktwits,SBUX,2026-01-28T18:49:35Z,,$SBUX why did it give up the gains,why give gains
starbucks,stocktwits,SBUX,2026-01-28T18:46:17Z,,@TraderRapp @jenbunn @cubie @Jeremymartin007 @Zorrelak @simon58 @EBE_day @ribbey @tonyctl @YipMen isn’t it strange for $SBUX to do an investor day update tomorrow when they just reported earnings today?,traderrapp jenbunn cubie jeremymartin zorrelak simon ebe day ribbey tonyctl yipmen isn strange investor day tomorrow reported earnings today
starbucks,stocktwits,SBUX,2026-01-28T18:45:36Z,,"$LKNCY $SBUX Funny that the Starbucks CEO keeps saying the turnaround is ahead of schedule. But he still hasn’t outlined that schedule. He is bound to win under that situation. Funny, don’t you think?",funny ceo keeps saying turnaround ahead schedule hasn outlined schedule bound win under situation funny don
starbucks,stocktwits,SBUX,2026-01-28T18:36:49Z,,$SBUX reported Same Store Sales for Q1.,reported same store sales
starbucks,stocktwits,SBUX,2026-01-28T18:32:35Z,,"$SBUX Another Youtube Short. Trader Trick #14, the reversion to the 9 EMA trade. It worked great today in SBUX. I hope you enjoy it!",another youtube short trader trick reversion ema trade worked great today hope enjoy
starbucks,stocktwits,SBUX,2026-01-28T18:29:18Z,Bearish,$SBUX boomers can&#39;t fathom why 10 dollar coffees aren&#39;t selling like hotcakes,boomers fathom why dollar coffees aren selling hotcakes
starbucks,stocktwits,SBUX,2026-01-28T18:26:50Z,Bearish,$SBUX downtrend intact. Cmon $95!!!,downtrend intact cmon
starbucks,stocktwits,SBUX,2026-01-28T18:08:20Z,,$DJT $T $SBUX $SPY $QQQ The SAVE Act establishes procedures to remove non-citizens from existing voter rolls and sets federal penalties for anyone who knowingly registers an ineligible voter in a federal election. Save our elections:,save act establishes procedures remove non citizens existing voter rolls sets federal penalties anyone knowingly registers ineligible voter federal election save elections
starbucks,stocktwits,SBUX,2026-01-28T18:00:54Z,Bullish,$SBUX I set my limit order to sell at $102 before opening bell the stock opens at $104+ but all my shares sell for $102+ that is non sense My limit should mean it don’t sell lower then $102🙂‍↕️ ￼yet all my shares they sold at $102 even though stock opens at $104+ so idk if my broker is to blame or everyone gets screwed like this as well,set limit order sell before opening bell opens all sell non sense limit mean don sell lower yet all sold though opens idk broker blame everyone gets screwed well
starbucks,stocktwits,SBUX,2026-01-28T18:00:08Z,Bullish,"$SBUX not a bad day here, eh!",bad day here
starbucks,stocktwits,SBUX,2026-01-28T17:52:26Z,,"$DJT $T $SBUX $SPY $QQQ Federal government must step up for election integrity: Republicans must stop saying, &#39;The Democrats won&#39;t let us do it&#39;:",federal government must step election integrity republicans must stop saying democrats won let
starbucks,stocktwits,SBUX,2026-01-28T17:43:44Z,Bullish,$SBUX is my go to when I need my coffee fix. I only drink black coffee. $SBUX gets it done. All the small independent shops in my are only serve Americanos. No brewed coffee. I use the app too and earn free coffee. LOVE IT,need coffee fix only drink black coffee gets done all small independent shops only serve americanos brewed coffee use app too earn free coffee love
starbucks,stocktwits,SBUX,2026-01-28T17:17:28Z,Bearish,$SBUX what I’ve been seeing is overpriced coffee that people are refusing to pay for,seeing overpriced coffee refusing pay
starbucks,stocktwits,SBUX,2026-01-28T17:14:04Z,,$SBUX nice consolidation. Question is which way does it break,nice consolidation question way break
starbucks,stocktwits,SBUX,2026-01-28T17:09:55Z,,$SBUX not gonna lie I love the app - give me a triple shot ☕️ with a splash of cream,gonna lie love app give triple shot splash cream
starbucks,stocktwits,SBUX,2026-01-28T17:07:44Z,Bearish,$SBUX Stock didn&#39;t hold up too high so far..,didn hold too high far
starbucks,stocktwits,SBUX,2026-01-28T17:02:04Z,,$SBUX this will close over 105 this week. just need to let the sellers take there profit. money will flow in big after the earnings report settles,close over week need let sellers take profit money flow big after earnings report settles
starbucks,stocktwits,SBUX,2026-01-28T17:01:43Z,Bearish,$SBUX needs to break $97.41 to keep dropping or its gonna reverse when they switch the algos at some point. Most rigged stock in the market.,needs break keep dropping gonna reverse switch algos some point rigged
starbucks,stocktwits,SBUX,2026-01-28T17:01:16Z,,"$SBUX: Starbucks (+2.3%) posted accelerating comp growth in Q1, led by a return to positive U.S. transactions and a notable rebound in China, overshadowing a modest EPS miss. The results mark a tangible proof point for its traffic-led turnaround, even as margins absorb near-term investment. Get the latest details here:",posted accelerating comp growth led return positive transactions notable rebound china overshadowing modest eps miss results mark tangible proof point traffic led turnaround margins absorb near term investment latest details here
starbucks,stocktwits,SBUX,2026-01-28T17:00:53Z,,"☕️ $SBUX is up about 3% after earnings, as solid sales trends outweighed a light EPS print. Global comps rose 4% led by the US and China, transactions grew, and management says the “Back to Starbucks” turnaround is ahead of schedule 📈🌍. The company plans 600 to 650 new stores in FY26 and expects margins to improve slightly, with the China JV helping support long term growth✨.",about after earnings solid sales trends outweighed light eps print global comps rose led china transactions grew management says back turnaround ahead schedule plans new stores expects margins improve slightly china helping support long term growth
starbucks,stocktwits,SBUX,2026-01-28T16:58:59Z,,Would be nearly impossible to overstate how much better of a CEO Niccol has already been for $SBUX than Narasimhan was.,nearly impossible overstate how better ceo niccol already than narasimhan
starbucks,stocktwits,SBUX,2026-01-28T16:55:57Z,,$NKE everyone was wrong on $SBUX too. Our time will come. Add on dips!,everyone wrong too time come add dips
starbucks,stocktwits,SBUX,2026-01-28T16:52:01Z,Bullish,"$SBUX the BANKS are such SCUM This is why I only mess with LONG DATED options 365 - 700 days out or straight up shares, from very good prices, in Starbucks. The float is very big and anytime that they release upgrades, they dump the stock because of lower trading volumes.. If your trade is profitable and you are ready to take profits on the upside, it is literally almost like clockwork that you can buy a couple puts to the downside, for boosting your recently realized upside gains. NASTY NASTY NASTY games that they are playing!! I screwed MM&#39;s nicely in the morning and got out by sheer luck, getting paid a premium!! F OFF!!!",banks such scum why only mess long dated options days out straight good prices float big anytime release upgrades dump because lower trading volumes trade profitable ready take profits upside almost clockwork buy couple puts downside boosting recently realized upside gains nasty nasty nasty games playing screwed nicely morning out sheer luck getting paid premium off
starbucks,stocktwits,SBUX,2026-01-28T16:50:41Z,Bearish,$SBUX will be below 95 this week! Market didn’t buy its bull shit! Weak spike imo,below week didn buy bull shit weak spike
starbucks,stocktwits,SBUX,2026-01-28T16:46:55Z,Bearish,$SBUX bounced $1 in 3 min. Lol Such BS It goes up faster than it drops.,bounced min lol such goes faster than drops
starbucks,stocktwits,SBUX,2026-01-28T16:39:48Z,Bullish,Starbucks Posts First U.S. Same-Store Sales Growth in Two Years $SBUX $SPY,posts first same store sales growth years
starbucks,stocktwits,SBUX,2026-01-28T16:39:00Z,,$SBUX all the back down to trash,all back down trash
starbucks,stocktwits,SBUX,2026-01-28T16:37:53Z,,$SBUX Red by close hahahaha,red close hahahaha
starbucks,stocktwits,SBUX,2026-01-28T16:28:03Z,Bullish,$SBUX getting this basically where it was a few days ago before the turnaround story post earnings. easy buy here. $115,getting few days ago before turnaround story post earnings easy buy here
starbucks,stocktwits,SBUX,2026-01-28T16:26:10Z,,@Jeremymartin007 @Zorrelak @simon58 @judgeyoung2 @jenbunn @ribbey @EBE_day @TraderRapp @tonyctl @YipMen $sbux Jen remembers cubie trades better than cubie🤭😆😅,jeremymartin zorrelak simon judgeyoung jenbunn ribbey ebe day traderrapp tonyctl yipmen jen remembers cubie trades better than cubie
starbucks,stocktwits,SBUX,2026-01-28T16:25:48Z,,@jenbunn @Jeremymartin007 @Zorrelak @simon58 @judgeyoung2 @ribbey @EBE_day @TraderRapp @tonyctl @YipMen $SBUX that was years ago?,jenbunn jeremymartin zorrelak simon judgeyoung ribbey ebe day traderrapp tonyctl yipmen years ago
starbucks,stocktwits,SBUX,2026-01-28T16:25:44Z,Bearish,$SBUX overpriced yummy drinks,overpriced yummy drinks
starbucks,stocktwits,SBUX,2026-01-28T16:23:19Z,,$SBUX retailers got burned!!! Heavy institutional dump !!! Lol!,retailers burned heavy institutional dump lol
starbucks,stocktwits,SBUX,2026-01-28T16:22:16Z,Bullish,$SBUX buying calls here,buying calls here
starbucks,stocktwits,SBUX,2026-01-28T16:20:30Z,Bearish,$SBUX It&#39;s fading. I didn&#39;t have to cover my short position. It may go red. The market is not buying the earnings report. 🐻,fading didn cover short position may red buying earnings report
starbucks,stocktwits,SBUX,2026-01-28T16:17:40Z,,$SBUX fade this overpriced fad,fade overpriced fad
starbucks,stocktwits,SBUX,2026-01-28T16:16:29Z,,"@jenbunn @Jeremymartin007 @Zorrelak @simon58 @judgeyoung2 @ribbey @EBE_day @TraderRapp @tonyctl @YipMen what happened to me in $SBUX , cubie forgot🙈😅 and omg tony, cubie knew u did wrong getting back in $UNH hence &quot;wtf&quot; ! u gave up all ur gains and now turn it into losses bc u overtraded. wtf",jenbunn jeremymartin zorrelak simon judgeyoung ribbey ebe day traderrapp tonyctl yipmen happened cubie forgot omg tony cubie knew wrong getting back hence quot wtf quot gave all gains now turn losses overtraded wtf
starbucks,stocktwits,SBUX,2026-01-28T16:15:36Z,Bearish,$SBUX this garbage went up $10 in 30 minutes this morning. I do not understand the market’s love for this stock. It represents all that this wrong with retail and just nonsense for overpriced hyped garbage coffee.,garbage went minutes morning understand love represents all wrong retail nonsense overpriced hyped garbage coffee
starbucks,stocktwits,SBUX,2026-01-28T16:10:35Z,,"$SBUX reported 0.56 EPS and 9,915 revenue for Q1.",reported eps revenue
starbucks,stocktwits,SBUX,2026-01-28T16:01:38Z,Bearish,$SBUX there is a gap back to $95 that needs to fill. It should today or soon. This trash is up 20% since 1/1 in anticipation of this ER. Its well Overdue for some profit taking.,gap back needs fill today soon trash since anticipation well overdue some profit taking
starbucks,stocktwits,SBUX,2026-01-28T16:00:53Z,,"$SBUX popping pre-market — is the turnaround starting to click? ☕🚀 Shares are jumping after Q1 results showed rising revenues, improving comps, and early traction from the “Back to Starbucks” strategy — a strong initial signal that changes are resonating. See what the results reveal about the road ahead 👉",popping pre turnaround starting click jumping after results showed rising revenues improving comps early traction back strategy strong initial signal changes resonating see results reveal about road ahead
starbucks,stocktwits,SBUX,2026-01-28T15:56:35Z,,$SBUX This stock has really held up over the last couple of years. It is almost back over $100. I really thought it would go under 70 but WS didn&#39;t let that happen... congratulations to all that held,held over last couple years almost back over thought under didn let happen congratulations all held
starbucks,stocktwits,SBUX,2026-01-28T15:56:33Z,Bearish,$SBUX This company is the clear image of manipulation of reality,clear image manipulation reality
starbucks,stocktwits,SBUX,2026-01-28T15:48:38Z,Bullish,@_SpaceX_ Luckin is coming for $SBUX,spacex luckin coming
starbucks,stocktwits,SBUX,2026-01-28T15:41:31Z,,$SBUX should have known these leftist stocks always go weak,known these leftist always weak
starbucks,stocktwits,SBUX,2026-01-28T15:41:06Z,,$SBUX 98 should hold. If not. Look out below,hold look out below
starbucks,stocktwits,SBUX,2026-01-28T15:40:57Z,,$SBUX day went great,day went great
starbucks,stocktwits,SBUX,2026-01-28T15:29:21Z,,"$SBUX oh thats why bears so salty, starbucks one them that ripped crazily when calendar changed😅 Smart bears waited for cubie earnings pyb level to short🫡😏😁",thats why bears salty ripped crazily calendar changed smart bears waited cubie earnings pyb level short
starbucks,stocktwits,SBUX,2026-01-28T15:27:42Z,,$SBUX here goes the dump. Clockwork,here goes dump clockwork
starbucks,stocktwits,SBUX,2026-01-28T15:24:46Z,Bearish,$SBUX A retailer at PE 60. $85 in a few days,retailer few days
starbucks,stocktwits,SBUX,2026-01-28T15:21:50Z,,"$SBUX 4Q25 - CEO says, &quot;We Set a Plan. We&#39;re Working the Plan. The Plan is Working.&quot; — First Positive Comps in 7 Quarters. Bull case $130 Bear case $80",ceo says quot set plan working plan plan working quot first positive comps quarters bull case bear case
starbucks,stocktwits,SBUX,2026-01-28T15:21:20Z,,$LKNCY $SBUX Starbs finishing red. Luciin finishing green. There is no ”turnaround” just smoke and mirrors from the CEO,starbs finishing red luciin finishing green turnaround smoke mirrors ceo
starbucks,stocktwits,SBUX,2026-01-28T15:20:16Z,,$SBUX it&#39;s a manipulation world after all. What trash sell it down make it dead big money always wins!,manipulation world after all trash sell down make dead big money always wins
starbucks,stocktwits,SBUX,2026-01-28T15:09:17Z,Bearish,$SBUX Y’all paying for this moron to continue living an extravagant lifestyle on the backs of shareholders.. boycott Starbucks!,all paying moron continue living extravagant lifestyle backs shareholders boycott
starbucks,stocktwits,SBUX,2026-01-28T15:00:53Z,,"$SBUX shares up 8% despite mixed Q1 results! ☕️ EPS missed estimates at 56 cents, but net revenues beat, climbing to $9.91B. The &quot;Back to Starbucks&quot; strategy is gaining traction, boosting sales and customer visits. Discover if this momentum can drive sustainable growth 👉",despite mixed results eps missed estimates cents net revenues beat climbing quot back quot strategy gaining traction boosting sales customer visits discover momentum drive sustainable growth
starbucks,stocktwits,SBUX,2026-01-28T15:00:23Z,Bearish,$SBUX I just don&#39;t see the growth here. That expensive cup of coffee will be the first thing to go with inflated food prices.,don see growth here expensive cup coffee first inflated food prices
starbucks,stocktwits,SBUX,2026-01-28T14:53:54Z,,"$LKNCY vs $SBUX $LKNCY is China&#39;s largest Coffee brand and outcompeted $SBUX in China. Its now starting to come to the US. P/E (TTM): • $LKNCY ~20x • $SBUX ~60x Revenue Growth: • $LKNCY: Q3’25 net revenue +50% YoY (still in hyper-growth mode) • $SBUX: FY’25 net revenue +3%, comps -1% (turnaround, slower top-line) EPS growth: • $LKNCY: TTM diluted EPS $1.72, +47% YoY • $SBUX: FY’25 GAAP EPS $1.63, -51% YoY (Non-GAAP $2.13, -36% YoY) Balance sheet snapshot: $LKNCY: RMB 9,347.8M (US$1,310.5M) in cash &amp; cash equivalents + restricted cash + term deposits + short-term investments (as of Sep 30, 2025) → net cash • $SBUX: net debt (~$22B) + negative equity (buybacks/levered capital structure) Market’s paying “quality/brand + turnaround” for $SBUX. You’re paying “growth + cleaner balance sheet” for $LKNCY. Which one are you underwriting from here? #stocks #coffee",china largest coffee brand outcompeted china now starting come ttm revenue growth net revenue yoy hyper growth mode net revenue comps turnaround slower top line eps growth ttm diluted eps yoy gaap eps yoy non gaap yoy balance sheet snapshot rmb cash amp cash equivalents restricted cash term deposits short term investments sep net cash net debt negative equity buybacks levered capital structure paying quality brand turnaround paying growth cleaner balance sheet underwriting here coffee
starbucks,stocktwits,SBUX,2026-01-28T14:51:22Z,,$RICK better than $CAVA $SBUX $CMG turn around stories Stock can rise 100% and still be below the $58 enterprise value,better than turn around stories rise below enterprise value
starbucks,stocktwits,SBUX,2026-01-28T14:48:46Z,,$SBUX bears are still sleeping? Or pretending?,bears sleeping pretending
starbucks,stocktwits,SBUX,2026-01-28T14:45:40Z,Bullish,$RICK I like to post comparisons. One of my favorite are hype &amp; hope firms vs Rick which is trading -60% below its enterprise value with a EV/ebitda of 5.1! Cry baby $CAVA lovers along w $CMG $SBUX keep thinking that their sky high metrics are justified (which they aren’t) Let’s see what happens when strip clubs out perform then going forward. Fair value is $72-78 based on FCF est for 2026.,post comparisons favorite hype amp hope firms rick trading below enterprise value ebitda cry baby lovers along keep thinking sky high metrics justified aren let see happens strip clubs out perform going forward fair value based fcf est
starbucks,stocktwits,SBUX,2026-01-28T14:44:46Z,,"$SBUX people still bearish SBUX are nuts, they destroyed on revenue in TOUGH conditions.. This thing is a good company to play longterm. Tariff pressures might come off later in the year (they are assuming, naturally, not even talking about SCOTUS cancelling tariffs) Imagine f SCOTUS says no to the tariffs. It would TURBOCHARGE Starbucks",bearish nuts destroyed revenue tough conditions good play longterm tariff pressures might come off later year assuming naturally talking about scotus cancelling tariffs imagine scotus says tariffs turbocharge
starbucks,stocktwits,SBUX,2026-01-28T14:43:24Z,Bearish,"$SBUX coffee sucks, stores suck, ads suck. This thing is a dinosaur of the 90s that needs to be put out to pasture.",coffee sucks stores suck ads suck dinosaur needs put out pasture
