post_idx,company,source,ticker,created_datetime,sentiment_label,bert_text,emotion_admiration,emotion_amusement,emotion_anger,emotion_annoyance,emotion_approval,emotion_caring,emotion_confusion,emotion_curiosity,emotion_desire,emotion_disappointment,emotion_disapproval,emotion_disgust,emotion_embarrassment,emotion_excitement,emotion_fear,emotion_gratitude,emotion_grief,emotion_joy,emotion_love,emotion_nervousness,emotion_neutral,emotion_optimism,emotion_pride,emotion_realization,emotion_relief,emotion_remorse,emotion_sadness,emotion_surprise,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic,dominant_topic_prob
chipotle_00467,chipotle,stocktwits,CMG,2026-04-22T12:41:59Z,,$CMG Why is this down PM? More bad news?,0.0010840971954166,0.0011431658640503,0.0040741441771388,0.0195739809423685,0.0027226572856307,0.0034533543512225,0.172891303896904,0.4194469749927521,0.0024327686987817,0.1835385411977768,0.0189467296004295,0.0031361032743006,0.002814300591126,0.0018305537523701,0.0081092035397887,0.0001916801847983,0.0018051210790872,0.0010150505695492,0.0033747039269655,0.0102396458387374,0.0531419105827808,0.0044537433423101,7.309551438083872e-05,0.0034644196275621,0.0004018703184556,0.0037545466329902,0.0674766302108764,0.005409687757492,0.03338969871401787,0.033440787345170975,0.8326893448829651,0.03344014286994934,0.033673886209726334,0.03336619585752487,2,0.8326893448829651
chipotle_00468,chipotle,stocktwits,CMG,2026-04-21T20:05:29Z,,$CMG $5.00-$8.00 drop after April 29..?,0.0001962490932783,0.0003015819238498,0.0002859083178918,0.0010144003899767,0.0016721244901418,0.0001794720883481,0.0444062165915966,0.0317718498408794,0.0001848600077209,0.000350801157765,0.0004963453975506,0.0002042521227849,0.0001367934892186,0.0004109771398361,0.0002250114193884,0.0001465722452849,6.458691495936364e-05,0.0002070551126962,0.0002841553068719,9.86390296020545e-05,0.9137648344039916,0.0005014537018723,1.87597415788332e-05,0.0017250052187591,4.052084841532633e-05,7.401416951324791e-05,0.0002205673663411,0.001016920665279,0.05583653599023819,0.05577615648508072,0.05556483939290047,0.055924493819475174,0.7206071019172668,0.05629091337323189,4,0.7206071019172668
chipotle_00469,chipotle,stocktwits,CMG,2026-04-21T17:59:41Z,Bullish,$CMG here to $60 is 66.66666% gains. Repeating numbers pattern is a sign to buy here. 🙃👽,0.0094694718718528,0.0030659369658678,0.0007192451157607,0.0035202535800635,0.4893857538700104,0.003185675246641,0.000468551821541,0.0009671386214904,0.0026323625352233,0.0013928397092968,0.0014158225385472,0.0005107400938868,0.0002723271609283,0.0070303324609994,0.0004665390879381,0.000126840910525,0.0002088452747557,0.0028710286132991,0.0033218471799045,0.0002954355732072,0.4123970866203308,0.0363506264984607,0.0015128867235034,0.0153367780148983,0.0012924404582008,0.0002043271961156,0.000667908869218,0.0009108365047723,0.028173409402370453,0.1874811202287674,0.7002291679382324,0.02786446176469326,0.028190476819872856,0.02806134708225727,2,0.7002291679382324
chipotle_00470,chipotle,stocktwits,CMG,2026-04-21T17:12:15Z,,$CMG wiped out 3% of gains bc market lost 0.3% ..can’t make this up…literally the worst stock in the market…loses 10x on the downside but won’t even go up half as much as the markets,0.001324389828369,0.0006368023459799,0.0168794505298137,0.2309546321630478,0.0043404037132859,0.0005733697907999,0.0018982536857947,0.0010418796446174,0.0010271893115714,0.4124711155891418,0.1676553785800933,0.0238758772611618,0.0047939675860106,0.0005735781160183,0.0011622464517131,0.0003038564464077,0.0004934400785714,0.0004294873506296,0.0006530822138302,0.0007022966747172,0.1062420383095741,0.0015204063383862,0.0002152376982849,0.0049037607386708,0.0003153375873807,0.0007678574183955,0.0128875458613038,0.0013570329174399,0.015336906537413597,0.015254761092364788,0.9236169457435608,0.015244673937559128,0.01533872727304697,0.015207999385893345,2,0.9236169457435608
chipotle_00471,chipotle,stocktwits,CMG,2026-04-21T16:09:19Z,Bullish,$RICK At some point q1 and q2 will drop and the financial websites will update their info. Margins will likely show double digit improvements and FCF will be clear. This turn around story is better than $CAVA $BROS $CMG given the deep value per shr Rick has the overpriced hype&amp;hope players,0.004997769370675,0.0002720117918215,0.0002519909467082,0.0006683383835479,0.010174972936511,0.0031248722225427,0.0005720963818021,0.0003889270301442,0.0093421349301934,0.0008391579031012,0.001353349070996,0.0001921431394293,4.806965444004163e-05,0.0003757036174647,0.0002245817595394,0.0013704502489417,7.525130058638752e-05,0.0003239409998059,0.0008101456915028,6.712882168358192e-05,0.0289951730519533,0.9334422945976256,0.0002385156112723,0.0010581371607258,0.0001195506411022,0.0002744763914961,0.000224299452384,0.000174493441591,0.3340234160423279,0.006969035603106022,0.007005632854998112,0.6379978060722351,0.0069996677339077,0.007004410494118929,3,0.6379978060722351
chipotle_00472,chipotle,stocktwits,CMG,2026-04-21T14:41:02Z,,$CMG here comes the scheduled dump,0.0001207690875162,0.0001502445375081,0.0001837337185861,0.0002809832512866,0.0003145246009808,5.3662453865399584e-05,0.0001063334639184,0.0001122775429394,7.644887227797881e-05,0.00011389653082,7.504217501264066e-05,9.596841118764132e-05,4.170485044596717e-05,0.0003705026465468,0.0001174006465589,4.844698923989199e-05,2.9798291507177055e-05,0.0002312694268766,8.039372187340632e-05,3.026898775715381e-05,0.9968170523643494,7.341758464463055e-05,2.542611582612153e-05,0.0001825122890295,2.1255986212054268e-05,1.8822101992554963e-05,0.000121554126963,0.0001062914961948,0.05577521771192551,0.423123836517334,0.055892832577228546,0.05563267320394516,0.35381075739860535,0.055764731019735336,1,0.423123836517334
chipotle_00473,chipotle,stocktwits,CMG,2026-04-21T13:48:59Z,Bullish,$BYND $CMG also focusing in protein. This is the trend and it is time to buy more 🔥🔥🔥🔥,0.0092687252908945,0.0009792988421395,0.0003762724227271,0.0023333325516432,0.668013334274292,0.0035738721489906,0.0011667869985103,0.001840763259679,0.0121879782527685,0.0008318329346366,0.0021680030040442,0.0006007662741467,0.0002526527678128,0.0166594423353672,0.0004080432991031,0.0007511834846809,0.0001635806402191,0.0027169676031917,0.0029380391351878,0.000410882581491,0.2113536745309829,0.0308370105922222,0.0010996862547472,0.025975564494729,0.0014341307105496,0.000252876227023,0.0003237249329686,0.0010815815767273,0.03349149972200394,0.28576627373695374,0.5800241231918335,0.03358161076903343,0.033717572689056396,0.03341895714402199,2,0.5800241231918335
chipotle_00474,chipotle,stocktwits,CMG,2026-04-21T00:20:10Z,Bullish,"$CMG Chipotle Monthly Chart Update🌯 - Up 12% off the supporting trendline already - Will report earnings on Weds. 4/29, after the market closes. Implied move of +/-10.41% - Chipotle Mexican Is Maintained at Outperform by RBC Capital. Price Target Cut to $45.00/Share From $50.00 by RBC Capital (implying 26% upside from current price)",0.0003392908838577,0.0001234067894984,0.0001402881025569,0.0014837604248896,0.0042444299906492,0.000205913602258,0.0002220532333012,8.995510142995045e-05,0.0002618712896946,0.005954856518656,0.0038841487839818,0.000232991122175,0.0001286774204345,7.861197809688747e-05,0.0001258724514627,8.55252510518767e-05,6.884388130856678e-05,0.0001039260750985,0.0002095132076647,7.025755621725693e-05,0.9765615463256836,0.0013731463113799,5.0699782150331885e-05,0.0027946459595113,0.0001011760905385,0.000101224926766,0.0008832304738461,8.009812154341489e-05,0.010476838797330856,0.010500413365662098,0.44863584637641907,0.010624425485730171,0.010486094281077385,0.5092763900756836,5,0.5092763900756836
chipotle_00475,chipotle,stocktwits,CMG,2026-04-20T20:24:18Z,,$CMG CAVA up almost 30% in one month. CMG...🤬,0.0004465415840968,0.0009180579218082,0.0006788289174437,0.0053863250650465,0.0080416901037096,0.0002114048693329,8.494008216075599e-05,7.602413825225085e-05,0.0005602771998383,0.0024943754542618,0.0008078647661022,0.0007609116728417,0.0005220097373239,0.0013538805069401,0.0003836034447886,5.085269731353037e-05,0.0001656257663853,0.0005458316300064,0.000555875711143,0.0001666758325882,0.9571763277053832,0.0016439250903204,0.0002814062172546,0.0135559430345892,0.000281459884718,0.0001318061695201,0.0009126913500949,0.0018048803322017,0.04169216379523277,0.04166856408119202,0.04189653322100639,0.7911709547042847,0.04177848622202873,0.04179328680038452,3,0.7911709547042847
chipotle_00476,chipotle,stocktwits,CMG,2026-04-20T20:15:39Z,Bullish,$CAVA $CMG $UPS $NVDA $MSTR I remember when everybody was selling these in fear. Love finding value stocks. 😎😎😎,0.006350161973387,0.0012645195238292,0.0009828121401369,0.0008724797517061,0.0037476425059139,0.0009672951418906,0.0017824439564719,0.0005508444155566,0.0009135960717685,0.002316789701581,0.0014679997693747,0.0011543883010745,0.0005360803916119,0.0013353357790037,0.0328363217413425,0.0002837277133949,0.0003325151628814,0.0012363347923383,0.9232037663459778,0.0027900971472263,0.0042545930482447,0.0014715754659846,0.000190040867892,0.0044368836097419,0.0001746434427332,0.0003436800907365,0.0025812278036028,0.0016221653204411,0.02787218615412712,0.027861937880516052,0.02799086458981037,0.027878109365701675,0.8605161309242249,0.027880754321813583,4,0.8605161309242249
chipotle_00477,chipotle,stocktwits,CMG,2026-04-20T19:00:36Z,,$CMG back to being a reverse index stock…everything going higher and rhis is dumping,0.0001425805967301,7.579999510198832e-05,6.678693171124905e-05,0.0002409222070127,0.0011135605163872,5.21760739502497e-05,6.295797356870025e-05,3.117177402600646e-05,4.4754637201549485e-05,0.000107313193439,8.770625572651625e-05,6.373285577865317e-05,2.1762423784821298e-05,7.57826492190361e-05,4.753155735670589e-05,3.112819467787631e-05,1.3296101315063424e-05,7.300118886632845e-05,4.51764244644437e-05,1.444100143999094e-05,0.996925413608551,0.0001120157248806,1.723399145703297e-05,0.0004085027903784,1.907081423269119e-05,1.3222533198131714e-05,6.683535320917144e-05,2.61735258391127e-05,0.8950162529945374,0.021035805344581604,0.02095434069633484,0.020981503650546074,0.02104738913476467,0.02096465602517128,0,0.8950162529945374
chipotle_00478,chipotle,stocktwits,CMG,2026-04-20T02:34:40Z,,you may not need a GLP or weight loss pill or want to own the stocks like $LLY but It woukd have paid to avoid the fast casual high fliers like $WING and $CMG and $CAVA,0.0001507258275523,7.000516779953614e-05,0.0001116911953431,0.0008369010756723,0.0040665115229785,0.0002235708961961,0.0014424494002014,0.0001501972001278,0.0001231425412697,0.0004499447240959,0.0039702504873275,0.0001037816036841,2.8129992642789148e-05,3.43072933901567e-05,5.650418461300433e-05,9.759193198988214e-05,2.1444073354359716e-05,5.136322579346597e-05,6.471376400440931e-05,2.378838871663902e-05,0.985123574733734,0.0007825103239156,1.8468519556336105e-05,0.0018029878847301,3.513711999403313e-05,3.549323446350172e-05,8.956692181527615e-05,3.529557216097601e-05,0.018591169267892838,0.018713315948843956,0.018595276400446892,0.01857093907892704,0.018574392423033714,0.9069549441337585,5,0.9069549441337585
chipotle_00479,chipotle,stocktwits,CMG,2026-04-19T23:08:20Z,,$CMG 32 - 36 range. Hold for long term. ✅️,0.0022740990389138,0.0003356363158673,0.0004711018118541,0.0011567262699827,0.0595833584666252,0.072401724755764,0.0013994065811857,0.0011993326479569,0.0065596471540629,0.0009700592490844,0.0017648730427026,0.0003185458190273,0.0001180382314487,0.0008201217278838,0.000564175483305,0.0005102184950374,0.0003365042502991,0.00136264343746,0.0323030687868595,0.0004652928037103,0.7885195016860962,0.019792066887021,0.0002678635064512,0.0037238143850117,0.0006587472162209,0.0006464156904257,0.0012833094224333,0.0001936721528181,0.033518385142087936,0.03342517465353012,0.03369474411010742,0.03351554274559021,0.03334471210837364,0.8325014114379883,5,0.8325014114379883
chipotle_00480,chipotle,stocktwits,CMG,2026-04-18T08:44:09Z,Bullish,$RICK We will fly once q1 and q2 earnings are officially reported and the financial sites can finally update their information showing the clear margins. Better than hype &amp;hope $CAVA $CMG $BROS narratives,0.0019263218855485,0.0003950146201532,0.0002821419038809,0.0007338157156482,0.0036401993129402,0.0021506629418581,0.0004832758568227,0.0004676027456298,0.0127228582277894,0.0008336182800121,0.0009280670201405,0.000167649690411,5.208459697314538e-05,0.0004737549461424,0.0001794347481336,0.0009269472793675,6.888010102557018e-05,0.0003765691362787,0.0006762974080629,6.726614810759202e-05,0.0290006324648857,0.941511869430542,0.000156003574375,0.0009243316599167,8.800502837402746e-05,0.0002954417432192,0.0002333768934477,0.0002379369543632,0.013036944903433323,0.012914464809000492,0.0128495367243886,0.9354032874107361,0.012913194485008717,0.012882547453045845,3,0.9354032874107361
chipotle_00481,chipotle,stocktwits,CMG,2026-04-17T21:26:53Z,Bullish,"Today we reveal a secret to uncovering great investing opportunities: Analyze a past great winner &amp; search for investing opportunities now that exhibit the same characteristics In this video, we break down the Chipotle [ $CMG] setup that led to a 4.6X move in 4 months [$1.90 to $8.85 in 16 weeks] the chart pattern &amp; the fundamentals behind the explosive move and illustrate how $CAVA exhibits similar characteristics today Past performance is no guarantee of future success but it sure is a good place to start #investing",0.0143645787611603,0.0001711783697828,0.000165122517501,0.0012694011675193,0.1797290444374084,0.0004507283738348,0.0007595860515721,0.0003307441365905,0.0004057982878293,0.0009675342589616,0.0021889642812311,0.0002037861413555,6.843364826636389e-05,0.0005339309573173,0.0001178217426058,0.0005634896806441,4.9072521505877376e-05,0.000349159236066,0.0003479724982753,6.166183447930962e-05,0.779802143573761,0.0057195606641471,0.000325915927533,0.010364725254476,0.0002920117985922,6.29294736427255e-05,0.0001471356808906,0.0001875646121334,0.005253464914858341,0.005268464796245098,0.005257215816527605,0.9737402200698853,0.005251660477370024,0.00522895622998476,3,0.9737402200698853
chipotle_00482,chipotle,stocktwits,CMG,2026-04-17T20:03:55Z,Bullish,$CMG sold short 35 put today. Seems like 35 is a good place to buy shares. Stock could double this year,0.0180039573460817,0.0007641809061169,0.0001916349719977,0.0009003417799249,0.1024022549390792,0.0019191928440704,0.0020261788740754,0.0032897035125643,0.0113623589277267,0.00074936094461,0.0011701231123879,0.000276073871646,6.492501415777951e-05,0.0069708605296909,0.00030288239941,0.0010527326958253,0.0001053224259521,0.0017324230866506,0.0015872702933847,0.0001581251708557,0.6933633089065552,0.1428601443767547,0.0004571264144033,0.0066339923068881,0.0004121447855141,0.0001325478660874,0.0002633164694998,0.0008475021459162,0.015308687463402748,0.015388989821076393,0.01526260282844305,0.9235073924064636,0.015265684574842453,0.015266673639416695,3,0.9235073924064636
chipotle_00483,chipotle,stocktwits,CMG,2026-04-17T17:38:50Z,,$CMG closing my position I entered in earlier today,0.0001084286705008,0.000141615368193,5.17430053150747e-05,0.0001812739792512,0.0022611659951508,7.236951205413789e-05,0.0001712237572064,9.959809540305288e-05,9.127301746048032e-05,0.0001468119007768,0.0001051554354489,4.809148958884179e-05,2.8902937629027292e-05,0.0001954776525963,5.700519977835938e-05,6.797656533308327e-05,2.362965460633859e-05,0.0001799885358195,8.263826020993292e-05,2.8558826670632698e-05,0.9940642714500428,0.0002733062719926,2.42568930843845e-05,0.0012320283567532,4.409379107528366e-05,2.8630272936425172e-05,0.0001087192140403,8.17434411146678e-05,0.027852101251482964,0.028047559782862663,0.02791704796254635,0.2561217248439789,0.027838390320539474,0.6322231888771057,5,0.6322231888771057
chipotle_00484,chipotle,stocktwits,CMG,2026-04-17T14:18:26Z,Bullish,$CMG buy buy buy,0.0001069552890839,0.000124019672512,0.0001330432714894,0.0002538890985306,0.0003212190349586,3.6409976019058377e-05,8.400999649893492e-05,6.727493746438995e-05,4.7112436732277274e-05,0.000122896337416,0.0001211282724398,8.78365826793015e-05,3.282479156041518e-05,0.0001358628214802,6.007165211485699e-05,3.7716519727837294e-05,2.134333408321254e-05,0.0001093056343961,6.638275954173878e-05,1.5624143998138607e-05,0.9975702166557312,5.6744724133750424e-05,1.575173155288212e-05,0.0001805136562325,1.369099391013151e-05,1.6054993466241285e-05,0.0001058697307598,5.626373604172841e-05,0.04181530699133873,0.041742466390132904,0.7908501029014587,0.04190623760223389,0.041924674063920975,0.041761234402656555,2,0.7908501029014587
chipotle_00485,chipotle,stocktwits,CMG,2026-04-17T14:00:22Z,,"$CMG stopped out on my short trade, Chipolte eating me up like Im a sofrito burrito.",0.0002904516004491,0.0004641137493308,0.0004362303589005,0.0022827133070677,0.0010370957897976,8.562297443859279e-05,6.597075116587803e-05,7.97206157585606e-05,0.0002062397252302,0.000527546100784,0.0001922943192766,0.0012038251152262,0.0001368903758702,0.0002311229618499,0.0001954896724782,4.232379797031171e-05,4.6573273721151054e-05,0.0002486793964635,0.0002359891368541,4.285734394215979e-05,0.9907729625701904,0.0001091120939236,4.8383950343122706e-05,0.0005119339330121,4.596575672621839e-05,3.6206056392984465e-05,0.0003339543181937,8.977713150670752e-05,0.31406641006469727,0.02388988807797432,0.023984653875231743,0.22980187833309174,0.02401520311832428,0.3842419385910034,5,0.3842419385910034
chipotle_00486,chipotle,stocktwits,CMG,2026-04-17T12:24:43Z,,$CMG still too low. Been thinking about buying some 👀,0.0015564687782898,0.0010724409949034,0.000926746695768,0.0042035640217363,0.0279242321848869,0.0025080768391489,0.0032608173787593,0.0120367733761668,0.5437279939651489,0.0064702439121901,0.0038008282426744,0.0006597905303351,0.0003464974870439,0.0055506839416921,0.0004322627501096,0.0002557045372668,0.000303106062347,0.0013297144323587,0.0039350036531686,0.0005548141198232,0.289199560880661,0.0754106119275093,0.0002526918542571,0.0095759434625506,0.0003740212414413,0.0010078029008582,0.0019883839413523,0.0013352428795769,0.8800750970840454,0.023998795077204704,0.02385486476123333,0.024142378941178322,0.023979978635907173,0.023948872461915016,0,0.8800750970840454
chipotle_00487,chipotle,stocktwits,CMG,2026-04-17T09:48:17Z,,$CAVA $CMG these two are heading back up. CMG us showing strength along with cava,0.0001142542605521,8.640607848064974e-05,7.533754978794605e-05,0.0001758563303155,0.0003563778300303,3.637791814981029e-05,8.092890493571758e-05,4.473147782846354e-05,4.109213477931917e-05,0.0001013653818517,8.95408375072293e-05,6.296921492321417e-05,2.29086526815081e-05,7.624770660186186e-05,5.312420034897514e-05,2.735298403422348e-05,1.5929950677673332e-05,7.204902794910595e-05,4.748186984215863e-05,1.370677910017548e-05,0.997988224029541,7.186374568846077e-05,1.3213069905759768e-05,0.0001975628256332,1.2147147572250104e-05,1.312963922828203e-05,7.771464879624546e-05,3.204983295290731e-05,0.023836148902773857,0.023910613730549812,0.02437751553952694,0.8794711828231812,0.024380670860409737,0.02402389980852604,3,0.8794711828231812
chipotle_00488,chipotle,stocktwits,CMG,2026-04-17T00:42:55Z,,"An excellent dumpling top on the daily chart in $OLN, a break through $27.50 will likely test the 50-day MA at $26, a nice short trade setting up. Im all-in on the shortside account, short $CMG at 33.85. Stuck a buck and holding. All in$MGPI on the buyside at $20.05, I feel like the Sazerac offer on Brown Forman highlights the value of the company. MGP is trading at 0.8X sales / 0.6X BV and Sazerac offered 15B (3.75X sales / 3.75X BV) for Brown Forman. I think MGP distills liquor that is as good as Brown Forman, is diversified with a distilling solutions business (white-labeled spirits) with Diageo as its biggest client and a growing food ingredients business that serves commercial bakeries and a growing textured proteins market (plant-based meats) that incorporate wheat glutens. Im a tofu guy myself, but the wheat meat isnt that bad. Companies like Gardein, Impossible Foods and Beyond Meat all have wheat meat products.",0.0230846218764781,0.0001627900492167,0.0001444821100449,0.0013889932306483,0.100197784602642,0.0003126976080238,0.000802542141173,0.0002683856582734,0.0005115193780511,0.0015516915591433,0.0039834566414356,0.0002945762826129,7.761298911646008e-05,0.0004066412802785,0.0001255543320439,0.0007542749517597,5.63668945687823e-05,0.0003165337257087,0.0004195780493319,5.9494326706044376e-05,0.8508194088935852,0.0038993898779153,0.0003169433039147,0.0093052405864,0.0002488808240741,7.486581307603046e-05,0.0002130848151864,0.0002025541471084,0.00480040255934,0.004805310629308224,0.6717147827148438,0.3090454041957855,0.004816727712750435,0.00481739966198802,2,0.6717147827148438
chipotle_00489,chipotle,stocktwits,CMG,2026-04-16T20:59:44Z,Bullish,$CMG - I do agree with @ranthor on his frustration but we need to stay above $40 and $53 is my 🎯,0.0018543269252404,0.0002829820150509,0.000735247216653,0.0046576648019254,0.9707305431365968,0.0015114945126697,0.0003889834042638,0.0005221050232648,0.0005540016572922,0.0006432850495912,0.0019256600644439,0.000287312810542,9.33951960178092e-05,0.0002471713232807,0.000105121267552,0.0001303340104641,5.3716092224931344e-05,0.0004969692090526,0.0011837364872917,8.616138075012714e-05,0.0094688264653086,0.0015415757661685,0.0001484616368543,0.0015943535836413,0.0003135397855658,0.0001020656782202,0.000297044054605,4.384723069961183e-05,0.041919104754924774,0.04217642545700073,0.041802939027547836,0.041737496852874756,0.04178088530898094,0.7905831336975098,5,0.7905831336975098
chipotle_00490,chipotle,stocktwits,CMG,2026-04-16T19:32:06Z,,$CMG literally nose diving as everything else is going higher and higher,0.0011525599984452,0.0001346800854662,0.0002585042675491,0.0012161711929365,0.005596206523478,0.0001293956302106,6.919704173924401e-05,7.307068153750151e-05,0.0001821420446503,0.0002258975728182,0.0002135278336936,0.0001733031240291,3.895382542395964e-05,0.0007336622220464,6.855693209217861e-05,0.0001079384383046,1.6918293113121763e-05,0.0002423141413601,7.754832040518522e-05,2.1377874872996472e-05,0.988093078136444,0.0003707605646923,9.120100730797276e-05,0.0004941053921356,5.8472265664022416e-05,1.9754830645979385e-05,7.378937880275771e-05,6.685650441795588e-05,0.021008413285017014,0.020909417420625687,0.020844614133238792,0.020877499133348465,0.8954843282699585,0.020875750109553337,4,0.8954843282699585
chipotle_00491,chipotle,stocktwits,CMG,2026-04-16T19:16:44Z,,"$CMG keeps adding new Stores yet $CMG can&#39;t hit $50, so where&#39;s my MONEY?",0.0002821327361743,0.0004395149298943,0.0014328025281429,0.008061159402132,0.0014288345118984,0.0003341319679748,0.0750085040926933,0.0961470678448677,0.0003561762277968,0.0018393093487247,0.002285712165758,0.000458301132312,0.0003521678445395,0.0004809188249055,0.0003365206648595,0.0001006766979116,0.0001066673066816,0.0002012763288803,0.0002025709545705,0.0002088516193907,0.804268479347229,0.0006961700273677,2.066554588964209e-05,0.0017557977698743,4.668672409025021e-05,0.000116808740131,0.0005381429800763,0.0024939500726759,0.021114615723490715,0.0212553720921278,0.020924612879753113,0.02095329947769642,0.33282968401908875,0.5829223990440369,5,0.5829223990440369
chipotle_00492,chipotle,stocktwits,CMG,2026-04-16T17:40:53Z,,$CMG another market rally day…12 Green Days in a row now and rhis turd is once again in red…hopeless,0.0005641374154947,0.0005741054192185,0.0014099286636337,0.0220064204186201,0.0025806047488003,0.0008357256883755,0.0021388721652328,0.0009479866130277,0.001685818308033,0.7006186246871948,0.0373474992811679,0.0010474544251337,0.0015284839319065,0.0008032191544771,0.0016949716955423,0.0003457903512753,0.0010245175799354,0.0011060190154239,0.0004598624364007,0.0024637714959681,0.1531570106744766,0.0083572212606668,0.0001786909415386,0.0063047315925359,0.0008615376427769,0.0013092056615278,0.0470117218792438,0.0016360327135771,0.2547115087509155,0.013979374431073666,0.6894444227218628,0.01398333441466093,0.01396419107913971,0.013917138800024986,2,0.6894444227218628
chipotle_00493,chipotle,stocktwits,CMG,2026-04-16T15:50:31Z,,$CMG NEEDS TO FIX FOOD QUALITY NOT BULLSH*T PROMOS!,0.0001325240446021,0.0001069066056516,0.0010611946927383,0.0017641012091189,0.000540948472917,9.063282050192356e-05,7.577640644740313e-05,5.161000808584504e-05,6.203314842423424e-05,0.0002551959769334,0.0004795239656232,0.0002459824027027,5.66201051697135e-05,7.332533277804032e-05,7.624235877301544e-05,2.8750864657922648e-05,2.349804162804503e-05,6.242196832317859e-05,5.489760951604694e-05,1.803441773517989e-05,0.9941489696502686,9.390652121510357e-05,1.958536267920863e-05,0.0002553783124312,1.5461828297702596e-05,1.900921597552951e-05,0.0001418305764673,4.562605681712739e-05,0.7903488874435425,0.04248976334929466,0.04170100390911102,0.04176529496908188,0.04167411848902702,0.04202093183994293,0,0.7903488874435425
chipotle_00494,chipotle,stocktwits,CMG,2026-04-16T14:20:24Z,Bullish,If $CAVA breaks out I want to own it in some portfolio File under the next $CMG,0.0018959655426442,0.001258653588593,0.000909928814508,0.0040763346478343,0.010111560113728,0.00169913622085,0.0015309364534914,0.0055560991168022,0.7768759727478027,0.0022008952219039,0.0015374392969533,0.0008679874008521,0.0001608784950803,0.0025364856701344,0.0003854950191453,0.0005086191231384,0.0001772688847268,0.0011796322651207,0.0019190565217286,0.0002993448579218,0.1643265485763549,0.015997014939785,0.0001808139786589,0.0019160719821229,0.0002214698906755,0.000364266539691,0.0009855721145868,0.0003206339024472,0.894908607006073,0.02098805457353592,0.020915916189551353,0.02115790545940399,0.020944125950336456,0.021085407584905624,0,0.894908607006073
chipotle_00495,chipotle,stocktwits,CMG,2026-04-16T14:06:43Z,,$CMG nothing dumps like this turd,0.000712338136509,0.0010301588336005,0.0152903413400053,0.0542003586888313,0.0023601562716066,0.0002498372923582,0.0003126011579297,0.0002629432710818,0.0004731909139081,0.0041204565204679,0.0057126432657241,0.02403175085783,0.001141803106293,0.0003450234362389,0.0005832193419337,0.0002105705643771,0.0001340878807241,0.0002469668688718,0.0003836638643406,0.0001075088293873,0.8850936889648438,0.0002957317919936,0.0001253397058462,0.0010380202438682,9.30921669350937e-05,0.0001236621465068,0.0010551657760515,0.0002656735887285,0.7194227576255798,0.05581386387348175,0.05715814232826233,0.055886246263980865,0.05615663155913353,0.0555623359978199,0,0.7194227576255798
chipotle_00496,chipotle,stocktwits,CMG,2026-04-16T13:39:19Z,Bullish,$CMG closing out of Chipotle… grabbing this for lunch,0.0001058901470969,0.0002054118813248,0.0001135990023612,0.0003305069985799,0.0005075113149359,5.3807183576282114e-05,7.896768511272967e-05,8.913129568099976e-05,0.0001025745223159,0.0001741760788718,8.120025449898094e-05,0.0001210598129546,4.7089943109313026e-05,0.0002437426301185,8.152801456162706e-05,4.107441782252863e-05,2.9323842682060786e-05,0.0002944803563877,9.590749687049538e-05,2.640372986206785e-05,0.996504545211792,7.844548235880211e-05,2.459385541442316e-05,0.000278038351098,3.0154495107126426e-05,2.535413295845501e-05,0.0001664793235249,6.896090053487569e-05,0.04177434369921684,0.041830822825431824,0.04182971268892288,0.04185092821717262,0.04182304069399834,0.7908911108970642,5,0.7908911108970642
chipotle_00497,chipotle,stocktwits,CMG,2026-04-16T06:40:46Z,Bullish,$CMG this will retain its glory in a few months,0.0093077234923839,0.000503396091517,0.0002913241332862,0.0009209581767208,0.0354099348187446,0.004850011318922,0.0009988443925976,0.0013658517273142,0.0202395729720592,0.0009960952447727,0.0010555243352428,0.0002238166343886,9.564575157128274e-05,0.0047718188725411,0.0003346150042489,0.0021273358725011,0.0001614101347513,0.0014668843941763,0.0008378824568353,0.0001848756801337,0.4183683097362518,0.488205224275589,0.0006796842208132,0.0046761506237089,0.0005147120100446,0.0003163940855301,0.0003987726231571,0.00069719273597,0.05644318088889122,0.7206941246986389,0.05559737980365753,0.0558985099196434,0.05572916567325592,0.0556376688182354,1,0.7206941246986389
chipotle_00498,chipotle,stocktwits,CMG,2026-04-15T13:18:08Z,Bullish,$CMG this will increase significantly with the buyback,0.0004283096641302,0.0003196487959939,0.0001136766441049,0.0003709087322931,0.0155720310285687,0.0007310486980713,0.0002035861398326,0.0001844182988861,0.0009087659418582,0.0001381605834467,0.0001673395890975,9.493121615378186e-05,2.505476732039824e-05,0.0007777187274768,0.0001154914498329,0.000171955442056,3.168923285556957e-05,0.0003731499600689,0.0003726542345248,5.346908073988743e-05,0.9718968868255616,0.005150135140866,6.0727354139089584e-05,0.0013949761632829,0.0001046458564815,4.819021341972984e-05,0.0001109154691221,7.951051520649344e-05,0.05573416128754616,0.4336930811405182,0.055559925734996796,0.055627722293138504,0.055680543184280396,0.34370455145835876,1,0.4336930811405182
